sale_id,date_id,product_id,customer_id,region_id,quantity,unit_price,cost,revenue
3839,20240530,P024,C0165,R01,1,452.48,298.46,452.48
3840,20240824,P050,C0461,R02,2,125.59,75.59,251.18
3841,20230414,P020,C0091,R04,7,263.35,181.37,1843.45
3842,20240128,P016,C0192,R02,2,404.23,243.04,808.46
3843,20240922,P050,C0335,R03,7,125.59,75.59,879.13
3844,20241006,P012,C0086,R03,1,326.31,239.73,326.31
3845,20240830,P013,C0222,R01,3,74.22,58.39,222.66
3846,20240309,P045,C0363,R01,5,348.35,226.7,1741.75
3847,20231127,P042,C0424,R02,6,225.71,134.9,1354.26
3848,20230523,P039,C0101,R02,9,158.36,117.81,1425.24
3849,20240623,P025,C0226,R02,9,50.96,28.18,458.64
3850,20231005,P046,C0364,R03,3,32.5,22.65,97.5
3851,20230821,P032,C0060,R02,8,281.99,195.71,2255.92
3852,20240612,P024,C0482,R04,4,452.48,298.46,1809.92
3853,20240724,P048,C0250,R04,7,211.76,145.97,1482.32
3854,20230331,P047,C0048,R03,6,175.98,109.93,1055.88
3855,20240506,P044,C0117,R02,8,339.56,262.31,2716.48
3856,20230718,P009,C0227,R02,6,253.9,197.29,1523.4
3857,20231228,P040,C0362,R01,4,108.18,81.5,432.72
3858,20240316,P050,C0403,R04,2,125.59,75.59,251.18
3859,20230126,P023,C0456,R03,7,80.45,45.34,563.15
3860,20230125,P050,C0487,R02,4,125.59,75.59,502.36
3861,20240129,P013,C0033,R01,9,74.22,58.39,667.98
3862,20240521,P032,C0044,R03,9,281.99,195.71,2537.91
3863,20231028,P050,C0476,R03,7,125.59,75.59,879.13
3864,20231205,P015,C0165,R04,5,490.49,345.6,2452.45
3865,20230924,P036,C0368,R02,3,369.88,186.86,1109.64
3866,20240405,P049,C0345,R03,3,57.48,35.39,172.44
3867,20241123,P005,C0292,R01,9,347.75,175.99,3129.75
3868,20240331,P022,C0337,R01,9,473.23,260.98,4259.07
3869,20231226,P016,C0344,R03,4,404.23,243.04,1616.92
3870,20230309,P041,C0405,R01,1,275.86,159.33,275.86
3871,20240216,P010,C0386,R03,5,219.74,149.38,1098.7
3872,20240505,P024,C0287,R01,8,452.48,298.46,3619.84
3873,20230218,P018,C0364,R03,4,186.22,134.15,744.88
3874,20241117,P049,C0225,R03,4,57.48,35.39,229.92
3875,20240717,P018,C0286,R03,9,186.22,134.15,1675.98
3876,20230412,P007,C0204,R01,9,484.2,305.9,4357.8
3877,20230804,P004,C0172,R03,7,151.83,79.9,1062.81
3878,20240313,P026,C0012,R04,8,413.09,285.24,3304.72
3879,20241130,P005,C0307,R03,4,347.75,175.99,1391.0
3880,20240722,P016,C0121,R02,8,404.23,243.04,3233.84
3881,20240712,P035,C0433,R02,6,231.63,118.3,1389.78
3882,20230608,P026,C0244,R04,3,413.09,285.24,1239.27
3883,20240503,P018,C0152,R03,7,186.22,134.15,1303.54
3884,20241116,P029,C0152,R02,3,362.55,269.17,1087.65
3885,20230830,P023,C0188,R03,7,80.45,45.34,563.15
3886,20230105,P014,C0395,R02,5,361.16,243.45,1805.8
3887,20240818,P015,C0013,R01,4,490.49,345.6,1961.96
3888,20231227,P049,C0091,R01,3,57.48,35.39,172.44
3889,20240403,P033,C0200,R04,8,63.32,50.52,506.56
3890,20230905,P025,C0074,R04,4,50.96,28.18,203.84
3891,20240719,P021,C0256,R03,8,32.41,23.88,259.28
3892,20241103,P017,C0456,R04,3,431.41,265.08,1294.23
3893,20240226,P023,C0448,R03,9,80.45,45.34,724.05
3894,20230115,P043,C0276,R01,6,201.16,114.83,1206.96
3895,20240726,P017,C0328,R01,5,431.41,265.08,2157.05
3896,20230502,P014,C0329,R02,5,361.16,243.45,1805.8
3897,20231004,P029,C0071,R03,3,362.55,269.17,1087.65
3898,20240711,P020,C0078,R01,2,263.35,181.37,526.7
3899,20240328,P030,C0284,R01,6,147.33,94.16,883.98
3900,20240125,P019,C0130,R03,1,169.19,131.69,169.19
3901,20231021,P039,C0377,R02,7,158.36,117.81,1108.52
3902,20240727,P013,C0043,R02,5,74.22,58.39,371.1
3903,20240820,P018,C0008,R02,4,186.22,134.15,744.88
3904,20240321,P023,C0013,R02,9,80.45,45.34,724.05
3905,20230729,P046,C0213,R01,1,32.5,22.65,32.5
3906,20240812,P033,C0111,R03,4,63.32,50.52,253.28
3907,20241214,P039,C0476,R03,3,158.36,117.81,475.08
3908,20231029,P040,C0291,R01,6,108.18,81.5,649.08
3909,20230811,P018,C0023,R01,5,186.22,134.15,931.1
3910,20230103,P009,C0302,R01,7,253.9,197.29,1777.3
3911,20240601,P033,C0254,R04,1,63.32,50.52,63.32
3912,20230403,P032,C0015,R03,5,281.99,195.71,1409.95
3913,20240603,P017,C0130,R03,2,431.41,265.08,862.82
3914,20240303,P019,C0061,R03,2,169.19,131.69,338.38
3915,20240507,P027,C0115,R02,2,84.46,49.62,168.92
3916,20230823,P006,C0460,R01,9,175.67,125.75,1581.03
3917,20240911,P035,C0320,R01,3,231.63,118.3,694.89
3918,20230610,P037,C0308,R01,4,255.5,152.31,1022.0
3919,20241221,P034,C0420,R04,5,466.74,320.55,2333.7
3920,20231127,P020,C0451,R03,4,263.35,181.37,1053.4
3921,20231129,P025,C0325,R01,4,50.96,28.18,203.84
3922,20230219,P004,C0067,R04,5,151.83,79.9,759.15
3923,20240606,P010,C0249,R01,9,219.74,149.38,1977.66
3924,20241029,P010,C0175,R02,9,219.74,149.38,1977.66
3925,20240506,P024,C0339,R03,6,452.48,298.46,2714.88
3926,20240804,P021,C0002,R04,3,32.41,23.88,97.23
3927,20241111,P011,C0172,R01,6,169.75,94.4,1018.5
3928,20230929,P027,C0485,R03,4,84.46,49.62,337.84
3929,20240802,P016,C0448,R04,3,404.23,243.04,1212.69
3930,20230909,P026,C0465,R03,6,413.09,285.24,2478.54
3931,20240713,P030,C0334,R03,6,147.33,94.16,883.98
3932,20241126,P049,C0284,R02,2,57.48,35.39,114.96
3933,20241129,P016,C0475,R03,9,404.23,243.04,3638.07
3934,20230331,P007,C0054,R04,8,484.2,305.9,3873.6
3935,20240321,P016,C0458,R03,6,404.23,243.04,2425.38
3936,20231128,P035,C0067,R04,1,231.63,118.3,231.63
3937,20230519,P016,C0420,R03,2,404.23,243.04,808.46
3938,20231223,P040,C0102,R01,4,108.18,81.5,432.72
3939,20240823,P012,C0120,R02,7,326.31,239.73,2284.17
3940,20231001,P035,C0191,R01,9,231.63,118.3,2084.67
3941,20230119,P049,C0409,R02,5,57.48,35.39,287.4
3942,20231107,P021,C0470,R04,2,32.41,23.88,64.82
3943,20230603,P050,C0304,R02,1,125.59,75.59,125.59
3944,20240125,P043,C0423,R03,1,201.16,114.83,201.16
3945,20230917,P036,C0047,R03,5,369.88,186.86,1849.4
3946,20240911,P048,C0222,R01,7,211.76,145.97,1482.32
3947,20240724,P017,C0021,R02,9,431.41,265.08,3882.69
3948,20230505,P032,C0158,R04,9,281.99,195.71,2537.91
3949,20231220,P041,C0348,R04,8,275.86,159.33,2206.88
3950,20230930,P006,C0159,R03,1,175.67,125.75,175.67
3951,20240910,P024,C0377,R04,5,452.48,298.46,2262.4
3952,20230902,P027,C0372,R03,6,84.46,49.62,506.76
3953,20240325,P020,C0410,R03,6,263.35,181.37,1580.1
3954,20230904,P025,C0235,R03,4,50.96,28.18,203.84
3955,20240603,P002,C0150,R01,1,47.04,37.58,47.04
3956,20230521,P009,C0405,R01,3,253.9,197.29,761.7
3957,20231228,P028,C0257,R03,4,28.68,21.15,114.72
3958,20230108,P038,C0165,R03,4,306.14,171.05,1224.56
3959,20240422,P003,C0077,R03,4,468.86,338.03,1875.44
3960,20231218,P020,C0085,R04,5,263.35,181.37,1316.75
3961,20240509,P006,C0046,R03,9,175.67,125.75,1581.03
3962,20240828,P039,C0393,R03,4,158.36,117.81,633.44
3963,20240302,P033,C0401,R02,9,63.32,50.52,569.88
3964,20230208,P001,C0047,R02,9,497.64,256.53,4478.76
3965,20240815,P037,C0213,R02,1,255.5,152.31,255.5
3966,20230706,P006,C0479,R02,5,175.67,125.75,878.35
3967,20240818,P045,C0487,R03,9,348.35,226.7,3135.15
3968,20240822,P034,C0059,R02,4,466.74,320.55,1866.96
3969,20230403,P047,C0054,R04,5,175.98,109.93,879.9
3970,20230327,P015,C0342,R04,4,490.49,345.6,1961.96
3971,20230213,P045,C0012,R02,2,348.35,226.7,696.7
3972,20230517,P026,C0192,R01,2,413.09,285.24,826.18
3973,20240225,P014,C0006,R04,2,361.16,243.45,722.32
3974,20230315,P007,C0309,R04,1,484.2,305.9,484.2
3975,20240701,P046,C0144,R02,3,32.5,22.65,97.5
3976,20240904,P031,C0346,R02,1,360.1,199.58,360.1
3977,20240526,P024,C0261,R03,4,452.48,298.46,1809.92
3978,20230605,P031,C0073,R04,1,360.1,199.58,360.1
3979,20230912,P029,C0174,R02,4,362.55,269.17,1450.2
3980,20230620,P042,C0232,R02,3,225.71,134.9,677.13
3981,20241228,P032,C0270,R03,9,281.99,195.71,2537.91
3982,20230619,P017,C0428,R04,1,431.41,265.08,431.41
3983,20231118,P014,C0447,R02,8,361.16,243.45,2889.28
3984,20240720,P040,C0362,R03,9,108.18,81.5,973.62
3985,20240331,P036,C0222,R02,7,369.88,186.86,2589.16
3986,20240825,P048,C0052,R01,1,211.76,145.97,211.76
3987,20240904,P024,C0116,R01,4,452.48,298.46,1809.92
3988,20230604,P045,C0026,R02,1,348.35,226.7,348.35
3989,20231215,P027,C0053,R04,4,84.46,49.62,337.84
3990,20240326,P025,C0365,R01,3,50.96,28.18,152.88
3991,20241014,P032,C0029,R03,2,281.99,195.71,563.98
3992,20230622,P018,C0019,R02,1,186.22,134.15,186.22
3993,20230110,P046,C0303,R03,6,32.5,22.65,195.0
3994,20230922,P018,C0392,R01,7,186.22,134.15,1303.54
3995,20240313,P037,C0279,R04,6,255.5,152.31,1533.0
3996,20230904,P026,C0117,R03,9,413.09,285.24,3717.81
3997,20241028,P009,C0106,R01,9,253.9,197.29,2285.1
3998,20240629,P035,C0419,R01,2,231.63,118.3,463.26
3999,20240513,P008,C0479,R01,2,59.74,43.97,119.48
4000,20230509,P020,C0309,R03,9,263.35,181.37,2370.15
4001,20241102,P042,C0227,R01,1,225.71,134.9,225.71
4002,20240823,P022,C0352,R02,5,473.23,260.98,2366.15
4003,20240827,P019,C0186,R01,1,169.19,131.69,169.19
4004,20231123,P030,C0261,R02,7,147.33,94.16,1031.31
4005,20240208,P028,C0016,R04,9,28.68,21.15,258.12
4006,20240920,P035,C0273,R02,6,231.63,118.3,1389.78
4007,20240828,P043,C0160,R04,2,201.16,114.83,402.32
4008,20241105,P011,C0358,R04,6,169.75,94.4,1018.5
4009,20240902,P031,C0250,R02,9,360.1,199.58,3240.9
4010,20240916,P049,C0224,R04,3,57.48,35.39,172.44
4011,20231225,P048,C0256,R02,9,211.76,145.97,1905.84
4012,20240825,P039,C0180,R03,8,158.36,117.81,1266.88
4013,20241218,P036,C0020,R04,7,369.88,186.86,2589.16
4014,20230117,P030,C0112,R02,8,147.33,94.16,1178.64
4015,20231001,P023,C0120,R04,6,80.45,45.34,482.7
4016,20241115,P019,C0194,R01,3,169.19,131.69,507.57
4017,20230426,P012,C0468,R02,7,326.31,239.73,2284.17
4018,20241123,P015,C0111,R01,4,490.49,345.6,1961.96
4019,20230401,P031,C0210,R04,5,360.1,199.58,1800.5
4020,20230323,P043,C0001,R04,8,201.16,114.83,1609.28
4021,20231120,P037,C0058,R03,7,255.5,152.31,1788.5
4022,20230424,P037,C0093,R02,7,255.5,152.31,1788.5
4023,20230227,P015,C0221,R01,8,490.49,345.6,3923.92
4024,20230603,P029,C0211,R03,3,362.55,269.17,1087.65
4025,20240208,P050,C0428,R04,3,125.59,75.59,376.77
4026,20240919,P043,C0232,R04,2,201.16,114.83,402.32
4027,20230923,P026,C0262,R03,1,413.09,285.24,413.09
4028,20231111,P044,C0364,R01,6,339.56,262.31,2037.36
4029,20241215,P002,C0103,R04,6,47.04,37.58,282.24
4030,20230210,P020,C0050,R04,8,263.35,181.37,2106.8
4031,20230415,P015,C0374,R02,6,490.49,345.6,2942.94
4032,20230712,P004,C0110,R03,6,151.83,79.9,910.98
4033,20240205,P022,C0456,R04,1,473.23,260.98,473.23
4034,20231005,P050,C0088,R01,7,125.59,75.59,879.13
4035,20231220,P038,C0020,R02,7,306.14,171.05,2142.98
4036,20240802,P023,C0014,R03,9,80.45,45.34,724.05
4037,20241209,P026,C0133,R01,7,413.09,285.24,2891.63
4038,20230913,P011,C0425,R04,8,169.75,94.4,1358.0
4039,20241012,P028,C0296,R03,4,28.68,21.15,114.72
4040,20241022,P002,C0034,R03,9,47.04,37.58,423.36
4041,20230409,P008,C0380,R01,1,59.74,43.97,59.74
4042,20240810,P029,C0208,R03,8,362.55,269.17,2900.4
4043,20231009,P011,C0301,R01,3,169.75,94.4,509.25
4044,20240207,P037,C0199,R04,1,255.5,152.31,255.5
4045,20230419,P018,C0080,R02,2,186.22,134.15,372.44
4046,20241130,P050,C0071,R01,6,125.59,75.59,753.54
4047,20230718,P014,C0155,R02,5,361.16,243.45,1805.8
4048,20231030,P010,C0078,R03,3,219.74,149.38,659.22
4049,20231123,P035,C0078,R01,9,231.63,118.3,2084.67
4050,20230603,P009,C0172,R04,8,253.9,197.29,2031.2
4051,20240705,P035,C0289,R01,3,231.63,118.3,694.89
4052,20241006,P011,C0033,R01,2,169.75,94.4,339.5
4053,20240209,P044,C0300,R01,8,339.56,262.31,2716.48
4054,20240406,P012,C0276,R02,5,326.31,239.73,1631.55
4055,20230512,P003,C0367,R02,9,468.86,338.03,4219.74
4056,20230325,P039,C0420,R03,1,158.36,117.81,158.36
4057,20240203,P014,C0007,R03,3,361.16,243.45,1083.48
4058,20240919,P028,C0160,R03,5,28.68,21.15,143.4
4059,20230419,P011,C0240,R03,2,169.75,94.4,339.5
4060,20230809,P039,C0451,R01,3,158.36,117.81,475.08
4061,20240706,P025,C0423,R02,4,50.96,28.18,203.84
4062,20240103,P021,C0477,R02,4,32.41,23.88,129.64
4063,20230527,P010,C0024,R02,9,219.74,149.38,1977.66
4064,20230422,P043,C0214,R02,1,201.16,114.83,201.16
4065,20240906,P015,C0070,R03,9,490.49,345.6,4414.41
4066,20240711,P019,C0368,R01,9,169.19,131.69,1522.71
4067,20240508,P048,C0216,R02,6,211.76,145.97,1270.56
4068,20240519,P022,C0104,R04,1,473.23,260.98,473.23
4069,20240419,P021,C0215,R01,6,32.41,23.88,194.46
4070,20230928,P044,C0054,R04,8,339.56,262.31,2716.48
4071,20240225,P032,C0294,R01,5,281.99,195.71,1409.95
4072,20241207,P050,C0330,R01,5,125.59,75.59,627.95
4073,20240102,P023,C0336,R01,1,80.45,45.34,80.45
4074,20231007,P013,C0203,R04,1,74.22,58.39,74.22
4075,20231010,P005,C0288,R02,8,347.75,175.99,2782.0
4076,20230209,P004,C0045,R02,5,151.83,79.9,759.15
4077,20230708,P028,C0317,R04,8,28.68,21.15,229.44
4078,20230613,P014,C0198,R02,2,361.16,243.45,722.32
4079,20240619,P008,C0216,R03,4,59.74,43.97,238.96
4080,20240619,P009,C0481,R02,9,253.9,197.29,2285.1
4081,20230104,P035,C0309,R03,3,231.63,118.3,694.89
4082,20231017,P037,C0384,R03,6,255.5,152.31,1533.0
4083,20240308,P021,C0435,R03,7,32.41,23.88,226.87
4084,20240415,P018,C0332,R04,3,186.22,134.15,558.66
4085,20230630,P033,C0184,R02,1,63.32,50.52,63.32
4086,20230905,P008,C0027,R02,2,59.74,43.97,119.48
4087,20240919,P049,C0166,R04,7,57.48,35.39,402.36
4088,20231006,P017,C0318,R04,7,431.41,265.08,3019.87
4089,20240803,P043,C0274,R02,1,201.16,114.83,201.16
4090,20230911,P031,C0383,R04,7,360.1,199.58,2520.7
4091,20230630,P034,C0365,R04,6,466.74,320.55,2800.44
4092,20241111,P006,C0103,R03,6,175.67,125.75,1054.02
4093,20240523,P022,C0448,R04,7,473.23,260.98,3312.61
4094,20241130,P014,C0333,R03,7,361.16,243.45,2528.12
4095,20240719,P003,C0373,R01,1,468.86,338.03,468.86
4096,20231122,P012,C0104,R03,5,326.31,239.73,1631.55
4097,20231223,P036,C0414,R03,8,369.88,186.86,2959.04
4098,20241011,P012,C0245,R04,8,326.31,239.73,2610.48
4099,20241110,P045,C0305,R02,3,348.35,226.7,1045.05
4100,20240126,P002,C0169,R01,3,47.04,37.58,141.12
4101,20240906,P002,C0116,R01,7,47.04,37.58,329.28
4102,20230326,P015,C0141,R01,4,490.49,345.6,1961.96
4103,20231113,P023,C0418,R02,6,80.45,45.34,482.7
4104,20230731,P029,C0356,R01,9,362.55,269.17,3262.95
4105,20240529,P017,C0478,R01,2,431.41,265.08,862.82
4106,20240119,P032,C0125,R02,2,281.99,195.71,563.98
4107,20241121,P007,C0025,R01,6,484.2,305.9,2905.2
4108,20231208,P030,C0194,R04,3,147.33,94.16,441.99
4109,20230207,P028,C0384,R04,1,28.68,21.15,28.68
4110,20240525,P014,C0100,R03,2,361.16,243.45,722.32
4111,20240224,P044,C0402,R03,7,339.56,262.31,2376.92
4112,20230618,P030,C0005,R03,4,147.33,94.16,589.32
4113,20231209,P017,C0019,R04,2,431.41,265.08,862.82
4114,20231102,P032,C0170,R04,8,281.99,195.71,2255.92
4115,20240625,P046,C0274,R04,4,32.5,22.65,130.0
4116,20241202,P006,C0254,R03,4,175.67,125.75,702.68
4117,20240620,P024,C0121,R03,2,452.48,298.46,904.96
4118,20230422,P006,C0032,R03,1,175.67,125.75,175.67
4119,20240215,P027,C0149,R03,1,84.46,49.62,84.46
4120,20230725,P018,C0266,R03,3,186.22,134.15,558.66
4121,20230704,P024,C0037,R03,6,452.48,298.46,2714.88
4122,20240117,P037,C0177,R04,7,255.5,152.31,1788.5
4123,20240510,P024,C0342,R02,9,452.48,298.46,4072.32
4124,20240114,P038,C0013,R02,5,306.14,171.05,1530.7
4125,20230216,P034,C0183,R03,9,466.74,320.55,4200.66
4126,20240704,P040,C0145,R02,8,108.18,81.5,865.44
4127,20240611,P047,C0265,R02,1,175.98,109.93,175.98
4128,20240518,P015,C0088,R04,3,490.49,345.6,1471.47
4129,20230122,P011,C0428,R03,8,169.75,94.4,1358.0
4130,20230801,P022,C0462,R03,9,473.23,260.98,4259.07
4131,20231106,P024,C0046,R02,4,452.48,298.46,1809.92
4132,20241022,P001,C0392,R03,6,497.64,256.53,2985.84
4133,20230929,P018,C0119,R03,4,186.22,134.15,744.88
4134,20240724,P044,C0421,R03,9,339.56,262.31,3056.04
4135,20230721,P012,C0019,R03,2,326.31,239.73,652.62
4136,20230201,P043,C0447,R02,6,201.16,114.83,1206.96
4137,20240318,P028,C0220,R01,3,28.68,21.15,86.04
4138,20230611,P040,C0430,R02,4,108.18,81.5,432.72
4139,20230911,P007,C0233,R04,2,484.2,305.9,968.4
4140,20240604,P023,C0094,R01,8,80.45,45.34,643.6
4141,20241012,P021,C0455,R01,8,32.41,23.88,259.28
4142,20240424,P034,C0251,R01,1,466.74,320.55,466.74
4143,20230110,P011,C0250,R02,6,169.75,94.4,1018.5
4144,20241226,P022,C0282,R04,1,473.23,260.98,473.23
4145,20240519,P042,C0232,R02,6,225.71,134.9,1354.26
4146,20240713,P035,C0046,R04,7,231.63,118.3,1621.41
4147,20240311,P029,C0374,R02,2,362.55,269.17,725.1
4148,20230421,P042,C0046,R02,9,225.71,134.9,2031.39
4149,20230602,P028,C0459,R02,8,28.68,21.15,229.44
4150,20240926,P018,C0014,R01,9,186.22,134.15,1675.98
4151,20230412,P014,C0085,R02,4,361.16,243.45,1444.64
4152,20230710,P018,C0319,R04,4,186.22,134.15,744.88
4153,20241229,P028,C0328,R04,8,28.68,21.15,229.44
4154,20240716,P024,C0003,R04,1,452.48,298.46,452.48
4155,20230322,P008,C0028,R01,8,59.74,43.97,477.92
4156,20240503,P042,C0381,R02,7,225.71,134.9,1579.97
4157,20230329,P045,C0157,R02,7,348.35,226.7,2438.45
4158,20230713,P008,C0343,R03,9,59.74,43.97,537.66
4159,20230414,P004,C0402,R01,7,151.83,79.9,1062.81
4160,20230406,P027,C0419,R04,2,84.46,49.62,168.92
4161,20240227,P036,C0333,R04,1,369.88,186.86,369.88
4162,20230717,P005,C0332,R02,1,347.75,175.99,347.75
4163,20230101,P033,C0175,R04,7,63.32,50.52,443.24
4164,20240211,P049,C0114,R02,5,57.48,35.39,287.4
4165,20240113,P034,C0389,R02,4,466.74,320.55,1866.96
4166,20230616,P030,C0487,R03,5,147.33,94.16,736.65
4167,20240523,P008,C0331,R01,6,59.74,43.97,358.44
4168,20240929,P039,C0250,R02,6,158.36,117.81,950.16
4169,20231109,P047,C0059,R02,1,175.98,109.93,175.98
4170,20240815,P026,C0203,R02,2,413.09,285.24,826.18
4171,20240222,P037,C0315,R03,3,255.5,152.31,766.5
4172,20241111,P034,C0239,R02,4,466.74,320.55,1866.96
4173,20240421,P007,C0234,R01,6,484.2,305.9,2905.2
4174,20230314,P040,C0303,R01,9,108.18,81.5,973.62
4175,20230521,P028,C0095,R04,2,28.68,21.15,57.36
4176,20240804,P039,C0479,R01,8,158.36,117.81,1266.88
4177,20230919,P039,C0141,R04,9,158.36,117.81,1425.24
4178,20231206,P028,C0334,R01,2,28.68,21.15,57.36
4179,20231104,P014,C0113,R04,9,361.16,243.45,3250.44
4180,20230902,P050,C0109,R02,7,125.59,75.59,879.13
4181,20240529,P038,C0362,R03,9,306.14,171.05,2755.26
4182,20231203,P004,C0345,R03,6,151.83,79.9,910.98
4183,20240728,P042,C0289,R03,2,225.71,134.9,451.42
4184,20240714,P018,C0097,R02,8,186.22,134.15,1489.76
4185,20230317,P044,C0446,R03,9,339.56,262.31,3056.04
4186,20230624,P048,C0335,R01,8,211.76,145.97,1694.08
4187,20230419,P025,C0016,R04,2,50.96,28.18,101.92
4188,20230702,P007,C0044,R02,8,484.2,305.9,3873.6
4189,20230711,P038,C0442,R03,3,306.14,171.05,918.42
4190,20230306,P028,C0376,R01,3,28.68,21.15,86.04
4191,20240418,P005,C0230,R01,9,347.75,175.99,3129.75
4192,20230410,P003,C0390,R02,9,468.86,338.03,4219.74
4193,20240627,P044,C0108,R02,9,339.56,262.31,3056.04
4194,20230508,P031,C0217,R03,4,360.1,199.58,1440.4
4195,20240327,P047,C0399,R04,7,175.98,109.93,1231.86
4196,20240104,P042,C0260,R03,8,225.71,134.9,1805.68
4197,20230212,P020,C0312,R03,5,263.35,181.37,1316.75
4198,20240223,P019,C0320,R02,1,169.19,131.69,169.19
4199,20240502,P048,C0196,R03,9,211.76,145.97,1905.84
4200,20230319,P011,C0478,R03,6,169.75,94.4,1018.5
4201,20230927,P040,C0418,R04,3,108.18,81.5,324.54
4202,20241104,P003,C0475,R01,3,468.86,338.03,1406.58
4203,20241201,P023,C0095,R01,1,80.45,45.34,80.45
4204,20241228,P007,C0056,R04,8,484.2,305.9,3873.6
4205,20231111,P023,C0032,R01,2,80.45,45.34,160.9
4206,20230617,P007,C0492,R03,1,484.2,305.9,484.2
4207,20231205,P046,C0231,R04,7,32.5,22.65,227.5
4208,20230712,P034,C0372,R04,9,466.74,320.55,4200.66
4209,20240328,P042,C0009,R02,6,225.71,134.9,1354.26
4210,20231010,P019,C0191,R01,8,169.19,131.69,1353.52
4211,20231202,P009,C0361,R02,8,253.9,197.29,2031.2
4212,20240125,P048,C0200,R03,9,211.76,145.97,1905.84
4213,20240608,P018,C0334,R04,7,186.22,134.15,1303.54
4214,20230828,P041,C0161,R03,9,275.86,159.33,2482.74
4215,20240427,P048,C0087,R01,9,211.76,145.97,1905.84
4216,20241020,P045,C0021,R02,1,348.35,226.7,348.35
4217,20241216,P042,C0311,R01,6,225.71,134.9,1354.26
4218,20240814,P025,C0076,R03,8,50.96,28.18,407.68
4219,20240708,P014,C0441,R02,9,361.16,243.45,3250.44
4220,20240402,P044,C0386,R01,4,339.56,262.31,1358.24
4221,20230330,P025,C0141,R03,2,50.96,28.18,101.92
4222,20241021,P019,C0126,R01,9,169.19,131.69,1522.71
4223,20230405,P039,C0251,R04,9,158.36,117.81,1425.24
4224,20240327,P015,C0388,R02,8,490.49,345.6,3923.92
4225,20240303,P016,C0084,R02,3,404.23,243.04,1212.69
4226,20230531,P027,C0434,R02,5,84.46,49.62,422.3
4227,20240528,P040,C0371,R04,2,108.18,81.5,216.36
4228,20240111,P010,C0048,R02,3,219.74,149.38,659.22
4229,20230122,P004,C0379,R04,1,151.83,79.9,151.83
4230,20231109,P019,C0078,R02,4,169.19,131.69,676.76
4231,20240602,P028,C0030,R01,5,28.68,21.15,143.4
4232,20230725,P021,C0285,R01,2,32.41,23.88,64.82
4233,20240110,P047,C0136,R01,3,175.98,109.93,527.94
4234,20240326,P014,C0140,R01,6,361.16,243.45,2166.96
4235,20240917,P033,C0041,R04,6,63.32,50.52,379.92
4236,20240817,P048,C0486,R03,7,211.76,145.97,1482.32
4237,20230628,P010,C0282,R03,9,219.74,149.38,1977.66
4238,20230729,P019,C0050,R01,4,169.19,131.69,676.76
4239,20240514,P030,C0258,R03,5,147.33,94.16,736.65
4240,20240408,P022,C0311,R03,2,473.23,260.98,946.46
4241,20230504,P003,C0360,R02,6,468.86,338.03,2813.16
4242,20230423,P037,C0440,R04,4,255.5,152.31,1022.0
4243,20230112,P041,C0270,R01,5,275.86,159.33,1379.3
4244,20230506,P018,C0134,R03,7,186.22,134.15,1303.54
4245,20240718,P011,C0234,R03,6,169.75,94.4,1018.5
4246,20231127,P048,C0128,R01,8,211.76,145.97,1694.08
4247,20231010,P002,C0104,R02,6,47.04,37.58,282.24
4248,20230520,P012,C0254,R01,8,326.31,239.73,2610.48
4249,20240205,P006,C0095,R02,4,175.67,125.75,702.68
4250,20230407,P043,C0337,R03,7,201.16,114.83,1408.12
4251,20240531,P040,C0217,R04,3,108.18,81.5,324.54
4252,20240722,P044,C0061,R02,1,339.56,262.31,339.56
4253,20230310,P029,C0480,R02,9,362.55,269.17,3262.95
4254,20230428,P030,C0268,R01,9,147.33,94.16,1325.97
4255,20230228,P002,C0241,R03,6,47.04,37.58,282.24
4256,20230202,P009,C0013,R04,2,253.9,197.29,507.8
4257,20231114,P047,C0147,R01,8,175.98,109.93,1407.84
4258,20230219,P002,C0428,R01,6,47.04,37.58,282.24
4259,20240503,P029,C0240,R04,7,362.55,269.17,2537.85
4260,20230119,P033,C0089,R03,1,63.32,50.52,63.32
4261,20241226,P010,C0095,R04,3,219.74,149.38,659.22
4262,20230716,P034,C0315,R01,1,466.74,320.55,466.74
4263,20240325,P044,C0293,R01,1,339.56,262.31,339.56
4264,20240712,P008,C0025,R02,1,59.74,43.97,59.74
4265,20241109,P037,C0272,R04,4,255.5,152.31,1022.0
4266,20240327,P033,C0166,R04,7,63.32,50.52,443.24
4267,20231016,P047,C0427,R04,7,175.98,109.93,1231.86
4268,20230521,P006,C0497,R01,5,175.67,125.75,878.35
4269,20230325,P044,C0250,R03,6,339.56,262.31,2037.36
4270,20241124,P040,C0087,R01,2,108.18,81.5,216.36
4271,20240126,P045,C0142,R02,5,348.35,226.7,1741.75
4272,20240813,P019,C0134,R01,7,169.19,131.69,1184.33
4273,20230803,P032,C0473,R01,9,281.99,195.71,2537.91
4274,20240609,P027,C0279,R01,6,84.46,49.62,506.76
4275,20230803,P001,C0126,R02,4,497.64,256.53,1990.56
4276,20240207,P043,C0316,R04,3,201.16,114.83,603.48
4277,20230508,P033,C0491,R03,9,63.32,50.52,569.88
4278,20240421,P040,C0396,R03,7,108.18,81.5,757.26
4279,20240208,P032,C0141,R02,6,281.99,195.71,1691.94
4280,20230129,P005,C0356,R04,7,347.75,175.99,2434.25
4281,20231204,P017,C0103,R04,8,431.41,265.08,3451.28
